id,name,ml_target,Clustering_Coefficient,Triangles,Squares,K_Core,Comunidad,asyn_lpa_community
19610,taretmch,0.0,0.0,0.0,0.0,0.0,0.011135857461024499,0.0
19611,cosmicBboy,1.0,0.2857142857142857,7.473283013227712e-05,0.026345753138255643,0.15151515151515152,0.004454342984409799,0.0
19612,nodever,0.0,0.3333333333333333,2.4910943377425704e-05,0.004131663121853704,0.09090909090909091,0.0022271714922048997,0.0
19613,jixiangxiang,1.0,0.6071428571428571,0.0002117430187081185,0.06891509539045747,0.21212121212121213,0.0022271714922048997,0.0
19614,catalint,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19615,juliennyambal,1.0,0.0,0.0,0.02112966398680677,0.030303030303030304,0.004454342984409799,0.0
19616,kkcode24,0.0,0.2,2.4910943377425704e-05,0.11553674101219423,0.12121212121212122,0.0022271714922048997,0.0
19617,llucifer97,1.0,0.0,0.0,0.043473081001227015,0.18181818181818182,0.004454342984409799,0.0
19618,keskival,1.0,0.0,0.0,0.008421242893292486,0.18181818181818182,0.004454342984409799,0.0
19619,Quaggie,0.0,0.1523809523809524,0.00039857509403881127,0.01694317217093502,0.4242424242424243,0.0022271714922048997,0.0
19620,dengxu,0.0,0.1666666666666666,0.0001619211319532671,0.013770595502267996,0.2727272727272727,0.0022271714922048997,0.0
19621,lukabratos,0.0,0.4285714285714285,0.0005604962259920783,0.04205915102840386,0.36363636363636365,0.0022271714922048997,0.0
19622,faldyif,0.0,0.3333333333333333,1.2455471688712852e-05,0.01566918902392407,0.030303030303030304,0.006681514476614699,0.0
19623,bhalla98,1.0,0.0,0.0,0.015986165201077047,0.15151515151515152,0.004454342984409799,0.0
19624,ofarukcaki,0.0,0.3333333333333333,6.227735844356426e-05,0.02796938381799154,0.15151515151515152,0.006681514476614699,0.0
19625,MopTym,0.0,0.1111111111111111,4.982188675485141e-05,0.028655297735532496,0.2424242424242424,0.0022271714922048997,0.0
19626,ndaidong,0.0,0.3235294117647059,0.0005480407543033655,0.04303658232547986,0.3939393939393939,0.0022271714922048997,0.0
19627,mrdavidjcole,0.0,0.0,0.0,0.004371654617960017,0.030303030303030304,0.0,0.0
19628,seanpar203,0.0,0.0,0.0,0.0009843011173977958,0.030303030303030304,0.0022271714922048997,0.0
19629,NickSeagull,0.0,0.0989010989010989,0.00011209924519841567,0.023906070162078515,0.3030303030303031,0.004454342984409799,0.0
19630,tim-qian,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19631,chhantyal,0.0,0.2857142857142857,7.473283013227712e-05,0.02552157430717311,0.15151515151515152,0.0,0.0
19632,cnviradiya,0.0,0.0,0.0,0.0,0.030303030303030304,0.0022271714922048997,0.0
19633,mappum,0.0,0.1147244805781391,0.004745534713399596,0.021774428452194763,0.9393939393939394,0.0,0.0
19634,Krishneil1,0.0,0.3333333333333333,1.2455471688712852e-05,0.0011036969000653265,0.06060606060606061,0.0,0.0
19635,guoqiao,0.0,0.2222222222222222,0.00012455471688712852,0.073573542454682,0.2424242424242424,0.0022271714922048997,0.0
19636,ahyanarizky,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19637,flamywhale,1.0,0.0,0.0,0.006672525469517936,0.030303030303030304,0.0022271714922048997,0.0
19638,pengkobe,0.0,0.2424242424242424,0.0006975064145679197,0.06013040220385452,0.5757575757575758,0.0022271714922048997,0.0
19639,tavinathanson,1.0,0.3,3.736641506613856e-05,0.049642028991006684,0.12121212121212122,0.004454342984409799,0.0
19640,steventhanna,0.0,0.5,6.227735844356426e-05,0.08050527472917833,0.09090909090909091,0.006681514476614699,0.0
19641,adamrenklint,0.0,0.4444444444444444,0.00019928754701940563,0.05469679338740126,0.2424242424242424,0.0,0.0
19642,amitkaps,0.0,0.048780487804878,0.0004982188675485141,0.011712339906847016,0.5454545454545455,0.004454342984409799,0.0
19643,M-smilexu,0.0,0.3333333333333333,8.718830182098996e-05,0.11945720876182508,0.18181818181818182,0.0022271714922048997,0.0
19644,jackhhh,0.0,0.2,2.4910943377425704e-05,0.013945578231292517,0.12121212121212122,0.0022271714922048997,0.0
19645,rootsongjc,0.0,0.0255476743456154,0.0050693769773061306,0.018069341475661724,0.8787878787878789,0.0022271714922048997,0.0
19646,knktc,0.0,0.0,0.0,0.002992613354354595,0.06060606060606061,0.0022271714922048997,0.0
19647,SamEureka,0.0,0.0714285714285714,2.4910943377425704e-05,0.03673848607956031,0.21212121212121213,0.0,0.0
19648,Gisonrg,0.0,0.4444444444444444,0.00019928754701940563,0.06072544476457353,0.18181818181818182,0.0022271714922048997,0.0
19649,csfalcao,0.0,0.0,0.0,0.011136099431787184,0.06060606060606061,0.006681514476614699,0.0
19650,KingMob,0.0,0.0,0.0,0.004107681364150857,0.030303030303030304,0.006681514476614699,0.0
19651,aranajhonny,0.0,0.1126149131767109,0.005492863014722368,0.030090594199056412,1.0,0.0,0.0
19652,seeyouu87,1.0,0.1555555555555555,8.718830182098996e-05,0.03958756007725124,0.2424242424242424,0.004454342984409799,0.0
19653,prabhatnagarajan,1.0,1.0,1.2455471688712852e-05,0.0033821127480902448,0.030303030303030304,0.006681514476614699,0.0
19654,kishore-devaraj,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19655,cazzer,0.0,0.25,8.718830182098996e-05,0.0430554145314683,0.18181818181818182,0.0,0.0
19656,mblair,0.0,0.1339031339031339,0.000585407169369504,0.025937374902205216,0.6060606060606061,0.0,0.0
19657,neogeek,0.0,0.1363636363636363,0.00011209924519841567,0.036391694326736466,0.3030303030303031,0.0,0.0
19658,codekeyz,0.0,0.1,1.2455471688712852e-05,0.006877561343201891,0.12121212121212122,0.0,0.0
19659,adizam,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19660,SherryXueyingLi,0.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.0
19661,cyberh99,1.0,0.5333333333333333,9.964377350970282e-05,0.017055743160573542,0.12121212121212122,0.004454342984409799,0.0
19662,jenrzzz,0.0,0.1454545454545454,9.964377350970282e-05,0.020956623281301243,0.2424242424242424,0.0,0.0
19663,thekevinscott,0.0,0.0277777777777777,1.2455471688712852e-05,0.005922122839471095,0.18181818181818182,0.011135857461024499,0.0
19664,qmphobby,1.0,1.0,1.2455471688712852e-05,0.23787135350990846,0.030303030303030304,0.0022271714922048997,0.0
19665,Flydiverny,0.0,0.0,0.0,0.017493649116127535,0.06060606060606061,0.006681514476614699,0.0
19666,paolorovella,0.0,0.0,0.0,0.0,0.030303030303030304,0.27394209354120264,0.0
19667,godweiyang,1.0,0.0769230769230769,8.718830182098996e-05,0.004272168385953868,0.15151515151515152,0.004454342984409799,0.0
19668,metallurgical,0.0,0.2857142857142857,0.0003238422639065342,0.04457631937870396,0.3030303030303031,0.0022271714922048997,0.0
19669,aleclarson,0.0,0.1044457386915162,0.0067010437685275145,0.031301295591297205,1.0,0.0,0.0
19670,SeanLee97,0.0,0.0700757575757575,0.00046085245248237555,0.020527107029008163,0.5151515151515151,0.0022271714922048997,0.0
19671,brstar96,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
19672,ericdowell,0.0,0.0,0.0,0.008350645647480538,0.06060606060606061,0.0022271714922048997,0.0
19673,sugavaneshb,1.0,0.0,0.0,0.023439251034340646,0.18181818181818182,0.004454342984409799,0.0
19674,jluo9612,0.0,0.0,0.0,0.011919297633583282,0.12121212121212122,0.0,0.0
19675,arthuralvim,0.0,0.0730916592985558,0.006177913957601575,0.019828710211264616,0.9090909090909092,0.0,0.0
19676,shashwath94,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19677,AstroProfundis,0.0,0.1216931216931216,0.0005729516976807912,0.021448922079128505,0.5757575757575758,0.0022271714922048997,0.0
19678,brian-clemont,1.0,0.0,0.0,0.0362222811202402,0.030303030303030304,0.004454342984409799,0.0
19679,mattknox,0.0,0.1372549019607843,0.0002615649054629699,0.015670291619257815,0.3939393939393939,0.0,0.0
19680,dvente,1.0,0.0,0.0,0.0,0.0,0.3273942093541203,0.0
19681,gabegrand,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
19682,rishikksh20,1.0,0.1477832512315271,0.0007473283013227711,0.009178837150102936,0.4242424242424243,0.004454342984409799,0.0
19683,jroesch,0.0,0.1266666666666666,0.00047330792417108836,0.0112282190410972,0.4545454545454546,0.004454342984409799,0.0
19684,Gaohaoyang,0.0,0.0778947368421052,0.002765114714894253,0.02245216830731832,0.8787878787878789,0.0022271714922048997,0.0
19685,AKSingh-Udacity,1.0,0.0545454545454545,3.736641506613856e-05,0.017343824231893096,0.2424242424242424,0.004454342984409799,0.0
19686,kccheung,0.0,0.1318681318681318,0.00014946566026455423,0.017544886537644796,0.33333333333333337,0.0,0.0
19687,niceilm,0.0,1.0,1.2455471688712852e-05,0.012520301992808772,0.030303030303030304,0.0022271714922048997,0.0
19688,CarMoreno,0.0,0.3333333333333333,8.718830182098996e-05,0.03388837125424541,0.18181818181818182,0.0,0.0
19689,hanqin,0.0,0.2666666666666666,0.00014946566026455423,0.048189648862395566,0.2424242424242424,0.0022271714922048997,0.0
19690,pyguerder,0.0,0.0,0.0,0.0,0.0,0.9376391982182628,0.9341692789968652
19691,LazyPlanet,0.0,0.3333333333333333,2.4910943377425704e-05,0.011386680562961491,0.09090909090909091,0.004454342984409799,0.0
19692,agaskell,0.0,0.0,0.0,0.06041046527672318,0.030303030303030304,0.0022271714922048997,0.0
19693,raavanan,0.0,0.0,0.0,0.004783328984852415,0.06060606060606061,0.0,0.0
19694,strivebo,1.0,0.0484330484330484,0.0002117430187081185,0.021302957633892883,0.48484848484848486,0.0022271714922048997,0.0
19695,lauixData,0.0,0.0,0.0,0.03373930217248179,0.030303030303030304,0.0022271714922048997,0.0
19696,Ljferrer,1.0,0.6666666666666666,2.4910943377425704e-05,0.0006882820814992686,0.06060606060606061,0.004454342984409799,0.0
19697,AlronSze,1.0,0.0,0.0,0.0,0.0,0.6904231625835189,0.46394984326018807
19698,PayasR,1.0,0.7,8.718830182098996e-05,0.0025974869603655644,0.12121212121212122,0.0022271714922048997,0.0
19699,caffeinum,0.0,0.0,0.0,0.007417860761325789,0.06060606060606061,0.004454342984409799,0.0
19700,TrWestdoor,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19701,gbahamondezc,0.0,0.1107692307692307,0.0004483969807936627,0.029976662276337794,0.48484848484848486,0.0,0.0
19702,SuperHaker,1.0,0.1944444444444444,8.718830182098996e-05,0.03198067081407063,0.2424242424242424,0.004454342984409799,0.0
19703,DannyNemer,0.0,1.0,0.00012455471688712852,0.10563501345572054,0.12121212121212122,0.0,0.0
19704,ChaoTzuJung,0.0,0.1666666666666666,1.2455471688712852e-05,0.023793953702995876,0.09090909090909091,0.0,0.0
19705,ZionLee,1.0,0.0,0.0,0.011868577218121236,0.030303030303030304,0.004454342984409799,0.0
19706,GIKICoder,0.0,0.24,0.0009715267917196024,0.06847929946047165,0.48484848484848486,0.0022271714922048997,0.0
19707,gmmorris,0.0,0.1272727272727272,8.718830182098996e-05,0.05711726051337423,0.2727272727272727,0.0,0.0
19708,ricardoglez,0.0,0.0,0.0,0.024811393068947377,0.12121212121212122,0.0,0.0
19709,joshwnj,0.0,0.1188405797101449,0.0035747203746605886,0.019877036050729702,0.9393939393939394,0.0,0.0
19710,gth158a,1.0,0.0,0.0,0.01569122726446412,0.12121212121212122,0.004454342984409799,0.0
19711,stupidArnob,0.0,0.0219780219780219,2.4910943377425704e-05,0.017718244965080662,0.2727272727272727,0.0,0.0
19712,sospedra,0.0,0.134453781512605,0.0009964377350970281,0.06005213876933983,0.7575757575757576,0.0,0.0
19713,geilt,0.0,0.0,0.0,0.003122144380140041,0.15151515151515152,0.006681514476614699,0.0
19714,Sodagreencellur,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19715,LenzGr,0.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.0
19716,schweigert,1.0,0.1102941176470588,0.00018683207533069278,0.0020115748963301975,0.3030303030303031,0.0,0.0
19717,ruoyu-chen,0.0,0.1071428571428571,3.736641506613856e-05,0.057934152889642425,0.12121212121212122,0.0022271714922048997,0.0
19718,chenqiushi,0.0,1.0,1.2455471688712852e-05,0.23787135350990846,0.030303030303030304,0.0022271714922048997,0.0
19719,lenconda,0.0,0.3333333333333333,1.2455471688712852e-05,0.0,0.06060606060606061,0.0022271714922048997,0.0
19720,benjaminaaron,0.0,0.0445344129554655,0.0004110305657275241,0.016749821174168508,0.5757575757575758,0.0,0.0
19721,freshyill,0.0,0.1666666666666666,1.2455471688712852e-05,0.004938373071767217,0.09090909090909091,0.0,0.0
19722,alexzerah,0.0,0.0666666666666666,1.2455471688712852e-05,0.0019255710781391326,0.09090909090909091,0.013363028953229397,0.0
19723,syymza,0.0,0.6,7.473283013227712e-05,0.02894488745698227,0.12121212121212122,0.04008908685968819,0.0
19724,meain,0.0,0.1428571428571428,4.982188675485141e-05,0.01219785440484789,0.18181818181818182,0.004454342984409799,0.0
19725,ruanyangry,1.0,0.0492307692307692,0.00019928754701940563,0.025534368522297124,0.3939393939393939,0.004454342984409799,0.0
19726,merrymercy,1.0,0.1231060606060606,0.0008096056597663353,0.025097021412044083,0.4545454545454546,0.004454342984409799,0.0
19727,WHUQZhang,1.0,0.0,0.0,0.015375499703740322,0.15151515151515152,0.004454342984409799,0.0
19728,hli2020,1.0,0.1353846153846153,0.0005480407543033655,0.010761960439937664,0.4545454545454546,0.004454342984409799,0.0
19729,LeMinhThong,1.0,0.0,0.0,0.009036011812932402,0.030303030303030304,0.004454342984409799,0.0
19730,Mvzundert,0.0,0.2,2.4910943377425704e-05,0.01598382578264533,0.12121212121212122,0.0022271714922048997,0.0
19731,Hydraz320,0.0,0.0543478260869565,0.00018683207533069278,0.020986396801744234,0.48484848484848486,0.0022271714922048997,0.0
19732,bcomnes,0.0,0.1323479442745497,0.009702812445507311,0.027200861881245438,1.0,0.0,0.0
19733,jatinkrmalik,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19734,tiagobarreto,0.0,0.2272727272727272,0.00018683207533069278,0.014825787211604867,0.3030303030303031,0.0,0.0
19735,brognilucas,0.0,0.3006535947712418,0.0005729516976807912,0.024767440773260815,0.3939393939393939,0.0,0.0
19736,amit-sgwn,1.0,0.1212121212121212,0.00034875320728395984,0.022348938432711712,0.48484848484848486,0.0022271714922048997,0.0
19737,joaoeffting,0.0,0.3384615384615385,0.0013701018857584138,0.04296254143663302,0.6666666666666667,0.0,0.0
19738,ryanxchen,0.0,0.0771113831089351,0.014124504895000374,0.03414270866175697,1.0,0.0022271714922048997,0.0
19739,andrewmartin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19740,928PJY,0.0,0.1666666666666666,1.2455471688712852e-05,0.08823134589649152,0.09090909090909091,0.0022271714922048997,0.0
19741,jakazzy,0.0,0.4917874396135265,0.006339835089554842,0.04187662879528886,0.8181818181818182,0.0022271714922048997,0.0
19742,thinker3,0.0,0.0222222222222222,1.2455471688712852e-05,0.016117688610432838,0.21212121212121213,0.0022271714922048997,0.0
19743,etheleon,0.0,0.0,0.0,0.033233063746239765,0.12121212121212122,0.004454342984409799,0.0
19744,dsh0416,0.0,0.0641627543035993,0.002042697356948908,0.01658146660223394,0.7575757575757576,0.0022271714922048997,0.0
19745,chenyongyang,0.0,0.1621621621621621,0.0014199237725132652,0.0631553688104608,0.7575757575757576,0.0022271714922048997,0.0
19746,olivertappin,0.0,1.0,1.2455471688712852e-05,0.01870358873022546,0.030303030303030304,0.0,0.0
19747,mruegenberg,1.0,0.0,0.0,0.02174143599533341,0.12121212121212122,0.004454342984409799,0.0
19748,Glutexo,0.0,0.0,0.0,0.003068640939072163,0.06060606060606061,0.006681514476614699,0.0
19749,mars3142,0.0,1.0,1.2455471688712852e-05,0.0007370813018652924,0.030303030303030304,0.004454342984409799,0.0
19750,tdshuma,0.0,0.6666666666666666,2.4910943377425704e-05,0.0030882330787423235,0.06060606060606061,0.0022271714922048997,0.0
19751,joaorafaelm,0.0,0.1153846153846153,0.00011209924519841567,0.008146865934127724,0.2424242424242424,0.0,0.0
19752,jewei,0.0,0.0,0.0,0.0021640223369328807,0.09090909090909091,0.0022271714922048997,0.0
19753,gilberto-bueno,0.0,0.1111111111111111,0.0004857633958598012,0.042943520171197604,0.5454545454545455,0.0,0.0
19754,ssaunier,0.0,0.0486274509803921,0.0007722392447001968,0.009773665671864891,0.4242424242424243,0.013363028953229397,0.0
19755,henrylee2cn,0.0,0.0301003344481605,0.0015693894327778195,0.017172902141857103,0.787878787878788,0.0022271714922048997,0.0
19756,aa6my,0.0,0.2222222222222222,0.00012455471688712852,0.020120980347963835,0.21212121212121213,0.0022271714922048997,0.0
19757,Steveorevo,0.0,0.6,0.00011209924519841567,0.00954218271304017,0.15151515151515152,0.0,0.0
19758,lobrien,1.0,0.0,0.0,0.0,0.030303030303030304,0.004454342984409799,0.0
19759,garrylachman,0.0,0.0,0.0,0.009752152609295336,0.06060606060606061,0.0022271714922048997,0.0
19760,moorscode,0.0,0.0,0.0,0.03360380296696982,0.030303030303030304,0.004454342984409799,0.0
19761,clamli,1.0,0.0,0.0,0.012700890921031343,0.06060606060606061,0.0022271714922048997,0.0
19762,ethanclevenger91,0.0,0.0,0.0,0.012525968471220806,0.09090909090909091,0.0,0.0
19763,dmonay,1.0,0.4,4.982188675485141e-05,0.05754559687468876,0.12121212121212122,0.006681514476614699,0.0
19764,ThorbJ,0.0,0.15,0.00022419849039683135,0.021788888608595427,0.36363636363636365,0.0022271714922048997,0.0
19765,subicura,0.0,0.1379310344827586,0.0006975064145679197,0.016865591001743552,0.4242424242424243,0.004454342984409799,0.0
19766,jaimehrubiks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19767,lucianobarauna,0.0,0.2307692307692307,0.0002615649054629699,0.0336142881818275,0.2727272727272727,0.0,0.0
19768,gierschv,0.0,0.0666666666666666,8.718830182098996e-05,0.01784876499324445,0.2424242424242424,0.0,0.0
19769,Prajjwal,0.0,0.2222222222222222,0.00012455471688712852,0.0060821928950289894,0.2424242424242424,0.0022271714922048997,0.0
19770,Neuromancer43,1.0,0.3333333333333333,1.2455471688712852e-05,0.006426533747139303,0.06060606060606061,0.0022271714922048997,0.0
19771,pareddy113,0.0,0.3333333333333333,1.2455471688712852e-05,0.027529342250154302,0.030303030303030304,0.0022271714922048997,0.0
19772,carloslfu,0.0,0.1081560283687943,0.001519567546022968,0.04070405686842257,0.8484848484848485,0.0,0.0
19773,kimasx,1.0,0.0,0.0,0.06098748428595454,0.06060606060606061,0.0,0.0
19774,Toub,0.0,0.3333333333333333,2.4910943377425704e-05,0.028078345432132494,0.09090909090909091,0.0,0.0
19775,scdickson,1.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19776,emres,0.0,0.1102564102564102,0.0010711705652293052,0.01696232314632319,0.6060606060606061,0.0022271714922048997,0.0
19777,klogic,0.0,0.0,0.0,0.0,0.0,0.011135857461024499,0.7398119122257053
19778,BenVim,0.0,1.0,1.2455471688712852e-05,0.04917689558869969,0.030303030303030304,0.0022271714922048997,0.0
19779,bkumar080,1.0,0.3333333333333333,1.2455471688712852e-05,0.018277297812965262,0.06060606060606061,0.004454342984409799,0.0
19780,Lord-Ptolemy,0.0,0.0,0.0,0.057087162350320124,0.06060606060606061,0.0,0.0
19781,boj,0.0,0.5,6.227735844356426e-05,0.03566131830735844,0.12121212121212122,0.0022271714922048997,0.0
19782,sirrodgepodge,0.0,0.238095238095238,6.227735844356426e-05,0.01534633989395332,0.15151515151515152,0.0,0.0
19783,NguyenDucCanh,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
19784,salmonmoose,0.0,0.0,0.0,0.02033507186450942,0.06060606060606061,0.0,0.0
19785,sanderdatema,0.0,0.0,0.0,0.04225932797361368,0.030303030303030304,0.035634743875278395,0.0
19786,rowanmanning,0.0,0.0833333333333333,0.0002864758488403956,0.017485108380013464,0.48484848484848486,0.0,0.0
19787,lukaskollmer,0.0,0.4175824175824176,0.00047330792417108836,0.03278934616694778,0.33333333333333337,0.0022271714922048997,0.0
19788,riazXrazor,0.0,0.0,0.0,0.016646627846363768,0.09090909090909091,0.006681514476614699,0.0
19789,suda,0.0,0.1617647058823529,0.00027402037715168275,0.015490230100581487,0.33333333333333337,0.0,0.0
19790,JoshMountain,0.0,0.0,0.0,0.0,0.0,0.006681514476614699,0.0
19791,arthurfortes,1.0,0.1,1.2455471688712852e-05,0.0057965687140806126,0.12121212121212122,0.004454342984409799,0.0
19792,meysamsadeghi,1.0,0.1666666666666666,1.2455471688712852e-05,0.055807680052466634,0.09090909090909091,0.004454342984409799,0.0
19793,micheleorselli,0.0,0.2573529411764705,0.00043594150910494984,0.012504714648681402,0.3030303030303031,0.0022271714922048997,0.0
19794,minichate,0.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
19795,harrinsonmb,0.0,0.0,0.0,0.005059186141364983,0.09090909090909091,0.0,0.0
19796,ABSLord,0.0,0.0,0.0,0.023339879885008304,0.030303030303030304,0.004454342984409799,0.0
19797,cooooorn,1.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.4169278996865204
19798,praveenojha33,1.0,0.1428571428571428,0.0001619211319532671,0.009100804356547568,0.3030303030303031,0.004454342984409799,0.0
19799,markhalonen,0.0,0.0,0.0,0.01673750690392132,0.06060606060606061,0.004454342984409799,0.0
19800,sethwoodworth,0.0,0.048780487804878,0.0004982188675485141,0.011810361646881408,0.5454545454545455,0.0,0.0
19801,beefsack,0.0,0.1904761904761904,4.982188675485141e-05,0.04613724277589822,0.18181818181818182,0.0,0.0
19802,AlbertSmit,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0
19803,davidyaha,0.0,0.1988304093567251,0.000423486037416237,0.02964745357211307,0.4545454545454546,0.0,0.0
19804,robmuh,0.0,0.3454545454545454,0.00023665396208554418,0.04858752688204058,0.2727272727272727,0.0,0.0
19805,hantek,1.0,0.1413043478260869,0.0004857633958598012,0.014432946774387483,0.4242424242424243,0.004454342984409799,0.0
19806,CHYbeta,0.0,0.0859903381642512,0.0011085369802954438,0.014733232382070138,0.5757575757575758,0.0022271714922048997,0.0
19807,sleebapaul,1.0,0.3333333333333333,1.2455471688712852e-05,0.015158237207926644,0.06060606060606061,0.004454342984409799,0.0
19808,eguvenc,0.0,0.6666666666666666,2.4910943377425704e-05,0.02610134963076132,0.06060606060606061,0.0022271714922048997,0.0
19809,difrancosimone,0.0,0.0555555555555555,2.4910943377425704e-05,0.010104515190290068,0.18181818181818182,0.06458797327394208,0.0
19810,danielmunro,0.0,0.2444444444444444,0.00013701018857584138,0.03603648613266041,0.2424242424242424,0.0022271714922048997,0.0
19811,kevinburkeshyp,0.0,1.0,1.2455471688712852e-05,0.018594104308389977,0.030303030303030304,0.0,0.0
19812,pooyagolchian,0.0,0.1054964539007092,0.0014822011309568294,0.03879922723143891,0.8484848484848485,0.0,0.0
19813,ArvinC,1.0,1.0,1.2455471688712852e-05,0.04128625134264227,0.030303030303030304,0.0022271714922048997,0.0
19814,joshuamcewen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19815,Delermando,0.0,0.4,7.473283013227712e-05,0.02844149947747403,0.15151515151515152,0.0,0.0
19816,thermokarst,0.0,0.0549450549450549,6.227735844356426e-05,0.009033496484405943,0.2727272727272727,0.004454342984409799,0.0
19817,CatherineLiyuankun,0.0,0.0,0.0,0.0005156026388794184,0.06060606060606061,0.0022271714922048997,0.0
19818,Diyago,1.0,0.0,0.0,0.10459183673469387,0.030303030303030304,0.004454342984409799,0.0
19819,cottom,0.0,0.1396713615023474,0.004446603392870488,0.04141871121164654,1.0,0.0022271714922048997,0.0
19820,monkingxue,0.0,0.1268817204301075,0.0007348728296340583,0.01400099652572173,0.48484848484848486,0.0022271714922048997,0.0
19821,buddyspike,0.0,0.0,0.0,0.04111001570654875,0.09090909090909091,0.006681514476614699,0.0
19822,Pzoom522,1.0,0.1666666666666666,1.2455471688712852e-05,0.0073981847380862045,0.06060606060606061,0.004454342984409799,0.0
19823,ShawnFoo,1.0,0.5,0.00017437660364197992,0.16832156289151423,0.21212121212121213,0.0022271714922048997,0.0
19824,hienduyph,0.0,0.1969696969696969,0.0001619211319532671,0.03201895661709389,0.2727272727272727,0.004454342984409799,0.0
19825,3fuyu,0.0,0.3,0.0007099618862566326,0.036354388902391684,0.48484848484848486,0.0022271714922048997,0.0
19826,lcbasu,0.0,0.0,0.0,0.01383634393705254,0.09090909090909091,0.004454342984409799,0.0
19827,anu-007,0.0,0.3111111111111111,0.00017437660364197992,0.038916135405665894,0.2424242424242424,0.004454342984409799,0.0
19828,nickolasnikolic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19829,mlick,0.0,0.3333333333333333,8.718830182098996e-05,0.06175729220810903,0.18181818181818182,0.0022271714922048997,0.0
19830,lacolaco,0.0,0.0814393939393939,0.0005355852826146526,0.015223989877466055,0.4545454545454546,0.0,0.0
19831,mheine,1.0,0.0,0.0,0.0,0.030303030303030304,0.011135857461024499,0.21316614420062696
19832,Neveryu,0.0,0.1025641025641025,9.964377350970282e-05,0.016485359749620728,0.2727272727272727,0.0022271714922048997,0.0
19833,AssaultKoder95,0.0,0.0402439024390243,0.0004110305657275241,0.02208038240849999,0.6666666666666667,0.0,0.0
19834,eatonphil,0.0,0.0545454545454545,3.736641506613856e-05,0.011589957083750803,0.2727272727272727,0.011135857461024499,0.0
19835,martin31821,0.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0
19836,bring2dip,0.0,0.2105263157894736,0.0004483969807936627,0.06650879730543052,0.5454545454545455,0.0,0.0
19837,Jae-kwang,0.0,0.2238095238095238,0.000585407169369504,0.02022874215339933,0.3939393939393939,0.004454342984409799,0.0
19838,M0nica,0.0,0.05,7.473283013227712e-05,0.0038105376998207887,0.2727272727272727,0.006681514476614699,0.0
19839,swplzj,0.0,0.3296703296703296,0.00037366415066138555,0.041376278741816507,0.36363636363636365,0.0022271714922048997,0.0
19840,akyoto,0.0,0.0259740259740259,7.473283013227712e-05,0.0192567004530096,0.3939393939393939,0.0,0.0
19841,noahehall,0.0,0.1142857142857142,0.002192163017213462,0.03147698061207124,0.8787878787878789,0.0,0.0
19842,mxmrtns,1.0,0.0,0.0,0.007878857757792252,0.030303030303030304,0.0,0.0
19843,LuanAraldi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19844,kylealanr,0.0,0.2857142857142857,7.473283013227712e-05,0.024205056215775976,0.15151515151515152,0.006681514476614699,0.0
19845,mscoutermarsh,0.0,0.0433789954337899,0.0014199237725132652,0.016023863951197787,0.8181818181818182,0.0,0.0
19846,thiagohcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19847,apex51,1.0,0.1969696969696969,0.0001619211319532671,0.01885871413311886,0.33333333333333337,0.004454342984409799,0.0
19848,ebourmalo,0.0,0.3571428571428571,0.00012455471688712852,0.011601335115600154,0.21212121212121213,0.0,0.0
19849,danilo-valente,0.0,0.0,0.0,0.012074093706746688,0.06060606060606061,0.0,0.0
19850,hoanghuynh,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19851,Mr-Kumar-Abhishek,0.0,0.4444444444444444,0.00019928754701940563,0.06543607648828242,0.2424242424242424,0.0022271714922048997,0.0
19852,saimonh3,0.0,0.1818181818181818,0.00012455471688712852,0.024965746700146344,0.2727272727272727,0.0022271714922048997,0.0
19853,adamierymenko,0.0,0.1272727272727272,8.718830182098996e-05,0.009845739409693157,0.21212121212121213,0.0,0.0
19854,kospol,0.0,0.0,0.0,0.0,0.0,0.006681514476614699,0.0
